# k_y phi evs ...
0	-2.5133	0.56456	-0.56456	-0.96668	0.96668	0.97647	-0.97647	1.172	-1.172	2.3713	-2.3713	2.3867	-2.3867	2.7032	-2.7032	2.713	-2.713	3.8674	-3.8674	3.8775	-3.8775	4.1078	-4.1078	4.1232	-4.1232	5.3855	-5.3855	5.3971	-5.3971	5.604	-5.604	5.614	-5.614	
0	-2.4504	-0.53531	0.53531	-0.9665	0.9665	-0.97651	0.97651	1.2012	-1.2012	2.3711	-2.3711	2.3867	-2.3867	2.703	-2.703	-2.713	2.713	3.8673	-3.8673	-3.8776	3.8776	4.1076	-4.1076	4.1232	-4.1232	5.3854	-5.3854	-5.3972	5.3972	-5.6038	5.6038	5.6141	-5.6141	
0	-2.3876	-0.50637	0.50637	-0.9663	0.9663	-0.97654	0.97654	-1.2301	1.2301	2.371	-2.371	-2.3868	2.3868	-2.7028	2.7028	-2.7131	2.7131	-3.8671	3.8671	-3.8777	3.8777	-4.1075	4.1075	-4.1233	4.1233	-5.3852	5.3852	-5.3973	5.3973	-5.6036	5.6036	-5.6142	5.6142	
0	-2.3248	-0.47778	0.47778	-0.9661	0.9661	-0.97658	0.97658	1.2587	-1.2587	2.3708	-2.3708	2.3868	-2.3868	2.7026	-2.7026	-2.7131	2.7131	3.8668	-3.8668	3.8778	-3.8778	4.1073	-4.1073	4.1233	-4.1233	5.3851	-5.3851	-5.3974	5.3974	-5.6034	5.6034	-5.6143	5.6143	
0	-2.2619	0.44956	-0.44956	-0.96588	0.96588	0.97661	-0.97661	1.287	-1.287	2.3707	-2.3707	2.3869	-2.3869	-2.7024	2.7024	-2.7131	2.7131	3.8666	-3.8666	-3.878	3.878	4.1072	-4.1072	4.1234	-4.1234	5.3849	-5.3849	-5.3975	5.3975	-5.6031	5.6031	-5.6145	5.6145	
0	-2.1991	-0.42173	0.42173	-0.96564	0.96564	-0.97665	0.97665	-1.3148	1.3148	2.3705	-2.3705	2.3869	-2.3869	-2.7022	2.7022	-2.7132	2.7132	-3.8664	3.8664	3.8781	-3.8781	4.107	-4.107	4.1234	-4.1234	5.3847	-5.3847	-5.3976	5.3976	-5.6029	5.6029	-5.6146	5.6146	
0	-2.1363	0.39433	-0.39433	-0.96539	0.96539	-0.97669	0.97669	1.3422	-1.3422	2.3703	-2.3703	-2.3869	2.3869	2.7019	-2.7019	-2.7132	2.7132	-3.8662	3.8662	-3.8782	3.8782	4.1068	-4.1068	4.1235	-4.1235	5.3845	-5.3845	-5.3977	5.3977	5.6027	-5.6027	-5.6147	5.6147	
0	-2.0735	0.36737	-0.36737	-0.96513	0.96513	-0.97673	0.97673	1.3691	-1.3691	2.3701	-2.3701	2.387	-2.387	2.7016	-2.7016	2.7132	-2.7132	3.8659	-3.8659	-3.8783	3.8783	4.1067	-4.1067	4.1235	-4.1235	5.3844	-5.3844	-5.3979	5.3979	-5.6025	5.6025	5.6149	-5.6149	
0	-2.0106	-0.34089	0.34089	-0.96486	0.96486	-0.97677	0.97677	-1.3956	1.3956	2.37	-2.37	-2.387	2.387	2.7014	-2.7014	2.7133	-2.7133	-3.8657	3.8657	-3.8785	3.8785	-4.1065	4.1065	4.1236	-4.1236	5.3842	-5.3842	-5.398	5.398	-5.6022	5.6022	-5.615	5.615	
0	-1.9478	-0.31491	0.31491	-0.96457	0.96457	-0.97681	0.97681	-1.4216	1.4216	2.3698	-2.3698	-2.3871	2.3871	-2.7011	2.7011	-2.7133	2.7133	-3.8655	3.8655	-3.8786	3.8786	-4.1063	4.1063	-4.1236	4.1236	-5.384	5.384	-5.3981	5.3981	-5.602	5.602	-5.6151	5.6151	
0	-1.885	0.28946	-0.28946	-0.96427	0.96427	0.97685	-0.97685	1.4471	-1.4471	2.3696	-2.3696	2.3871	-2.3871	-2.7008	2.7008	-2.7134	2.7134	-3.8652	3.8652	3.8787	-3.8787	-4.1061	4.1061	4.1237	-4.1237	5.3838	-5.3838	-5.3982	5.3982	-5.6017	5.6017	-5.6153	5.6153	
0	-1.8221	0.26456	-0.26456	-0.96397	0.96397	0.97689	-0.97689	1.472	-1.472	2.3694	-2.3694	2.3872	-2.3872	2.7005	-2.7005	2.7134	-2.7134	3.865	-3.865	3.8789	-3.8789	4.1059	-4.1059	4.1237	-4.1237	5.3836	-5.3836	5.3983	-5.3983	5.6015	-5.6015	-5.6154	5.6154	
0	-1.7593	0.24024	-0.24024	-0.96365	0.96365	0.97693	-0.97693	1.4963	-1.4963	2.3692	-2.3692	2.3872	-2.3872	2.7002	-2.7002	2.7134	-2.7134	3.8647	-3.8647	3.879	-3.879	4.1057	-4.1057	4.1238	-4.1238	5.3834	-5.3834	5.3984	-5.3984	5.6013	-5.6013	-5.6155	5.6155	
0	-1.6965	0.21652	-0.21652	-0.96333	0.96333	0.97697	-0.97697	-1.52	1.52	2.3689	-2.3689	2.3873	-2.3873	2.6998	-2.6998	-2.7135	2.7135	-3.8645	3.8645	3.8791	-3.8791	4.1055	-4.1055	4.1238	-4.1238	5.3832	-5.3832	-5.3985	5.3985	-5.601	5.601	5.6156	-5.6156	
0	-1.6336	0.19343	-0.19343	-0.96299	0.96299	0.977	-0.977	-1.5431	1.5431	2.3687	-2.3687	-2.3873	2.3873	2.6995	-2.6995	-2.7135	2.7135	-3.8643	3.8643	-3.8792	3.8792	4.1052	-4.1052	-4.1239	4.1239	5.383	-5.383	-5.3986	5.3986	5.6008	-5.6008	-5.6157	5.6157	
0	-1.5708	0.17099	-0.17099	-0.96265	0.96265	0.97704	-0.97704	1.5655	-1.5655	2.3685	-2.3685	2.3874	-2.3874	2.6992	-2.6992	2.7136	-2.7136	-3.864	3.864	3.8793	-3.8793	4.105	-4.105	4.1239	-4.1239	5.3828	-5.3828	5.3987	-5.3987	-5.6005	5.6005	5.6159	-5.6159	
0	-1.508	-0.14921	0.14921	-0.96231	0.96231	-0.97707	0.97707	-1.5873	1.5873	2.3683	-2.3683	2.3874	-2.3874	2.6988	-2.6988	-2.7136	2.7136	3.8638	-3.8638	-3.8795	3.8795	-4.1048	4.1048	4.124	-4.124	5.3827	-5.3827	-5.3988	5.3988	-5.6003	5.6003	5.616	-5.616	
0	-1.4451	-0.12813	0.12813	-0.96196	0.96196	0.97711	-0.97711	-1.6084	1.6084	2.3681	-2.3681	2.3875	-2.3875	2.6985	-2.6985	-2.7136	2.7136	3.8636	-3.8636	3.8796	-3.8796	4.1046	-4.1046	4.124	-4.124	5.3825	-5.3825	5.3989	-5.3989	-5.6001	5.6001	-5.6161	5.6161	
0	-1.3823	-0.10777	0.10777	-0.9616	0.9616	-0.97714	0.97714	-1.6287	1.6287	2.3679	-2.3679	2.3875	-2.3875	-2.6981	2.6981	-2.7137	2.7137	3.8633	-3.8633	-3.8797	3.8797	4.1044	-4.1044	4.124	-4.124	5.3823	-5.3823	5.399	-5.399	-5.5998	5.5998	5.6162	-5.6162	
0	-1.3195	-0.088145	0.088145	-0.96124	0.96124	-0.97718	0.97718	1.6484	-1.6484	2.3677	-2.3677	-2.3876	2.3876	-2.6978	2.6978	-2.7137	2.7137	-3.8631	3.8631	3.8798	-3.8798	4.1042	-4.1042	4.1241	-4.1241	5.3821	-5.3821	-5.3991	5.3991	-5.5996	5.5996	-5.6163	5.6163	
0	-1.2566	-0.069278	0.069278	-0.96089	0.96089	-0.97721	0.97721	1.6672	-1.6672	2.3675	-2.3675	2.3876	-2.3876	-2.6974	2.6974	-2.7137	2.7137	-3.8629	3.8629	-3.8799	3.8799	4.104	-4.104	4.1241	-4.1241	5.3819	-5.3819	-5.3992	5.3992	-5.5994	5.5994	5.6164	-5.6164	
0	-1.1938	0.05119	-0.05119	0.96053	-0.96053	0.97724	-0.97724	1.6853	-1.6853	2.3673	-2.3673	2.3877	-2.3877	2.697	-2.697	2.7138	-2.7138	3.8627	-3.8627	3.88	-3.88	4.1038	-4.1038	4.1242	-4.1242	5.3818	-5.3818	5.3993	-5.3993	5.5992	-5.5992	-5.6165	5.6165	
0	-1.131	-0.0339	0.0339	-0.96017	0.96017	-0.97726	0.97726	1.7026	-1.7026	2.3671	-2.3671	2.3877	-2.3877	2.6967	-2.6967	2.7138	-2.7138	3.8625	-3.8625	3.8801	-3.8801	4.1036	-4.1036	4.1242	-4.1242	5.3816	-5.3816	5.3994	-5.3994	-5.599	5.599	-5.6166	5.6166	
0	-1.0681	0.017427	-0.017427	0.95982	-0.95982	-0.97729	0.97729	1.7191	-1.7191	2.3669	-2.3669	2.3877	-2.3877	2.6963	-2.6963	-2.7138	2.7138	3.8623	-3.8623	3.8802	-3.8802	4.1034	-4.1034	4.1242	-4.1242	5.3815	-5.3815	-5.3995	5.3995	-5.5988	5.5988	5.6167	-5.6167	
0	-1.0053	-0.0017889	0.0017889	-0.95948	0.95948	-0.97732	0.97732	-1.7347	1.7347	2.3667	-2.3667	2.3878	-2.3878	2.696	-2.696	2.7138	-2.7138	-3.8621	3.8621	3.8802	-3.8802	4.1032	-4.1032	-4.1243	4.1243	5.3813	-5.3813	5.3995	-5.3995	5.5986	-5.5986	5.6167	-5.6167	
0	-0.94248	0.012996	-0.012996	-0.95914	0.95914	-0.97734	0.97734	-1.7495	1.7495	2.3665	-2.3665	2.3878	-2.3878	2.6957	-2.6957	-2.7139	2.7139	3.8619	-3.8619	-3.8803	3.8803	4.103	-4.103	4.1243	-4.1243	5.3812	-5.3812	-5.3996	5.3996	5.5984	-5.5984	-5.6168	5.6168	
0	-0.87965	-0.026912	0.026912	-0.95881	0.95881	-0.97736	0.97736	-1.7634	1.7634	2.3663	-2.3663	-2.3878	2.3878	2.6953	-2.6953	-2.7139	2.7139	3.8617	-3.8617	-3.8804	3.8804	-4.1029	4.1029	-4.1244	4.1244	-5.381	5.381	-5.3997	5.3997	5.5982	-5.5982	-5.6169	5.6169	
0	-0.81681	-0.039942	0.039942	-0.95849	0.95849	-0.97739	0.97739	-1.7765	1.7765	-2.3662	2.3662	-2.3879	2.3879	-2.695	2.695	-2.7139	2.7139	3.8616	-3.8616	-3.8805	3.8805	-4.1027	4.1027	4.1244	-4.1244	5.3809	-5.3809	-5.3997	5.3997	-5.5981	5.5981	5.617	-5.617	
0	-0.75398	0.052071	-0.052071	-0.95819	0.95819	-0.97741	0.97741	-1.7886	1.7886	2.366	-2.366	-2.3879	2.3879	2.6947	-2.6947	-2.7139	2.7139	3.8614	-3.8614	-3.8805	3.8805	4.1025	-4.1025	-4.1244	4.1244	-5.3808	5.3808	5.3998	-5.3998	-5.5979	5.5979	-5.617	5.617	
0	-0.69115	-0.063285	0.063285	-0.9579	0.9579	-0.97742	0.97742	-1.7998	1.7998	2.3659	-2.3659	-2.3879	2.3879	-2.6944	2.6944	2.7139	-2.7139	3.8613	-3.8613	-3.8806	3.8806	4.1024	-4.1024	4.1244	-4.1244	5.3807	-5.3807	5.3998	-5.3998	-5.5978	5.5978	-5.6171	5.6171	
0	-0.62832	-0.073572	0.073572	-0.95763	0.95763	-0.97744	0.97744	1.8101	-1.8101	2.3657	-2.3657	2.3879	-2.3879	2.6941	-2.6941	-2.714	2.714	3.8611	-3.8611	3.8806	-3.8806	4.1023	-4.1023	4.1245	-4.1245	5.3806	-5.3806	5.3999	-5.3999	-5.5977	5.5977	5.6171	-5.6171	
